wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5278.4724,57.56801,108.8985,5.48E+10,2.10E+10,4.71E+10,3.31E+10,7.50E+10,0.07574901,0.001109373,0.3055985,2.676264,2799.387,5295.045,1.892024,20.27426,4.549309,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5278.6248,58.38927,107.1383,5.45E+10,2.11E+10,4.30E+10,2.89E+10,7.12E+10,0.08849317,1.54E-05,0.288441,2.613145,2845.08,5220.756,1.835218,20.97525,4.488551,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5278.7772,59.40834,106.3049,5.36E+10,2.11E+10,3.94E+10,2.53E+10,6.75E+10,0.1060554,8.22E-05,0.2726702,2.561921,2867.234,5131.712,1.789818,21.67624,4.421517,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5278.9296,60.49714,105.9213,5.26E+10,2.09E+10,3.62E+10,2.23E+10,6.41E+10,0.1148389,0.00048428,0.2577272,2.526592,2877.655,5038.595,1.751021,22.37723,4.35329,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.082,61.34288,105.5581,5.22E+10,2.10E+10,3.42E+10,2.02E+10,6.21E+10,0.1174658,0.00064099,0.2448193,2.51542,2887.623,4969.522,1.721028,22.46729,4.295032,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.2344,62.38223,106.2439,5.12E+10,2.07E+10,3.24E+10,1.86E+10,6.00E+10,0.1248906,0.001079866,0.2368874,2.513224,2869.22,4886.419,1.70309,22.55735,4.251631,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.3868,63.12839,107.7883,4.97E+10,2.01E+10,3.17E+10,1.84E+10,5.85E+10,0.1316005,0.002728464,0.2388076,2.509467,2828.008,4828.443,1.707474,22.6474,4.196047,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.5392,63.41539,109.4003,4.84E+10,1.94E+10,3.19E+10,1.89E+10,5.77E+10,0.1317672,0.005135584,0.2464956,2.498788,2786.69,4806.416,1.725181,22.87916,4.157963,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.6916,63.20952,111.2324,4.73E+10,1.87E+10,3.31E+10,2.06E+10,5.80E+10,0.1276934,0.003074304,0.2614083,2.496083,2740.28,4822.188,1.759822,23.11092,4.107929,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.844,62.71808,111.7591,4.75E+10,1.87E+10,3.44E+10,2.20E+10,5.94E+10,0.1183699,0.004768668,0.269974,2.51322,2727.411,4860.222,1.782085,23.34268,4.048414,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5279.9964,62.11795,110.9932,4.87E+10,1.92E+10,3.56E+10,2.28E+10,6.11E+10,0.1107484,0.007166957,0.2717912,2.538878,2746.529,4906.817,1.786774,23.34631,3.98905,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5280.1488,61.97937,109.3959,5.02E+10,1.98E+10,3.54E+10,2.21E+10,6.18E+10,0.1052254,0.01034056,0.2635941,2.556521,2786.295,4917.774,1.765031,23.34993,3.937451,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5280.3012,62.00246,109.2378,5.05E+10,2.00E+10,3.54E+10,2.21E+10,6.21E+10,0.1030202,0.01390338,0.2622944,2.567987,2790.361,4915.95,1.761832,23.35356,3.896496,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5280.4536,62.02081,110.3012,4.99E+10,1.97E+10,3.60E+10,2.29E+10,6.22E+10,0.1116507,0.01442624,0.2686694,2.575944,2763.546,4914.493,1.778484,23.59473,3.860568,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5280.606,61.887,111.0582,4.94E+10,1.94E+10,3.66E+10,2.36E+10,6.24E+10,0.1216881,0.0109461,0.2748071,2.572169,2744.517,4925.11,1.794531,23.83591,3.83802,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5280.7584,61.83426,110.665,4.91E+10,1.93E+10,3.61E+10,2.32E+10,6.18E+10,0.1278121,0.005491428,0.2730148,2.543037,2754.294,4929.314,1.789709,24.07709,3.822995,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5280.9108,61.90971,110.3177,4.86E+10,1.91E+10,3.53E+10,2.25E+10,6.08E+10,0.1257202,0.001193489,0.2700783,2.5075,2763.006,4923.32,1.781927,23.98606,3.816508,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.0632,62.06129,110.8997,4.80E+10,1.89E+10,3.51E+10,2.25E+10,6.03E+10,0.1150537,0.000214357,0.2718932,2.499357,2748.653,4911.299,1.78694,23.89502,3.828385,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.2156,62.29849,111.9536,4.77E+10,1.87E+10,3.55E+10,2.30E+10,6.04E+10,0.1074529,0.000717107,0.2757178,2.523594,2722.567,4892.703,1.797081,23.80399,3.868573,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.368,62.81303,112.2198,4.79E+10,1.88E+10,3.50E+10,2.25E+10,6.02E+10,0.1016012,0.00137473,0.2718484,2.554722,2716.108,4852.681,1.78663,23.4833,3.932045,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.5204,63.40471,112.3861,4.79E+10,1.89E+10,3.42E+10,2.16E+10,5.94E+10,0.1033721,0.001345639,0.2664905,2.568832,2712.116,4807.422,1.772596,23.16261,4.005552,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.6728,63.8899,112.8111,4.72E+10,1.87E+10,3.33E+10,2.09E+10,5.83E+10,0.1108165,0.002517753,0.2638668,2.559927,2701.967,4770.735,1.765695,22.84192,4.076178,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.8252,64.06162,113.3148,4.65E+10,1.84E+10,3.30E+10,2.07E+10,5.75E+10,0.1209202,0.006464708,0.2650995,2.537997,2689.882,4757.922,1.768846,23.03486,4.145706,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5281.9776,64.10126,112.7809,4.63E+10,1.84E+10,3.24E+10,2.01E+10,5.68E+10,0.132141,0.01238696,0.2613437,2.514297,2702.656,4754.99,1.759427,23.2278,4.203672,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5282.13,63.9464,112.1418,4.65E+10,1.85E+10,3.22E+10,1.99E+10,5.68E+10,0.1385571,0.01606522,0.2590699,2.499215,2718.03,4766.58,1.753696,23.42074,4.251765,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5282.2824,63.47967,111.5201,4.70E+10,1.86E+10,3.27E+10,2.03E+10,5.75E+10,0.1359926,0.02015902,0.2603234,2.49585,2733.272,4801.716,1.756783,23.87897,4.286055,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5282.4348,62.80634,110.6521,4.81E+10,1.91E+10,3.38E+10,2.11E+10,5.92E+10,0.1260003,0.02143611,0.2623133,2.511882,2754.596,4853.438,1.761912,24.3372,4.317981,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5282.5872,61.9099,110.3207,4.95E+10,1.95E+10,3.59E+10,2.29E+10,6.19E+10,0.1098754,0.01727661,0.270086,2.552328,2762.879,4923.843,1.782121,24.79543,4.328975,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5282.7396,61.13136,110.3468,5.09E+10,1.99E+10,3.83E+10,2.50E+10,6.48E+10,0.08387842,0.0101407,0.278528,2.607984,2762.233,4986.078,1.805135,24.90487,4.31703,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5282.892,60.67789,110.3625,5.18E+10,2.02E+10,3.98E+10,2.64E+10,6.67E+10,0.07977969,0.01261759,0.2833179,2.644868,2762.08,5023.456,1.818804,25.0143,4.274041,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.0444,60.07859,108.7727,5.32E+10,2.08E+10,4.04E+10,2.65E+10,6.81E+10,0.08739462,0.01761377,0.2803196,2.646651,2803.012,5073.66,1.810373,25.12373,4.224851,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.1968,59.64301,106.6653,5.42E+10,2.13E+10,3.97E+10,2.55E+10,6.81E+10,0.09902602,0.02004791,0.2724887,2.60923,2857.625,5110.443,1.788416,24.88223,4.172162,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.3492,59.86128,105.8369,5.40E+10,2.13E+10,3.82E+10,2.40E+10,6.67E+10,0.1075661,0.01704105,0.2646531,2.572164,2879.978,5091.979,1.768156,24.64072,4.120683,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.5016,60.45183,105.2789,5.37E+10,2.14E+10,3.64E+10,2.21E+10,6.49E+10,0.1076534,0.01228294,0.2539618,2.552311,2895.185,5042.262,1.741629,24.39922,4.071495,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.654,61.00519,104.7453,5.39E+10,2.17E+10,3.50E+10,2.05E+10,6.39E+10,0.1078224,0.006682042,0.2430913,2.559493,2910.085,4996.407,1.717081,23.23857,4.027623,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.8064,61.29082,103.5969,5.45E+10,2.22E+10,3.38E+10,1.90E+10,6.33E+10,0.1124799,0.003195981,0.2305657,2.559978,2942.369,4973.029,1.690272,22.07792,3.972924,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5283.9588,61.19329,103.2564,5.44E+10,2.21E+10,3.35E+10,1.87E+10,6.30E+10,0.1156009,0.001434147,0.2290056,2.539778,2952.192,4980.998,1.687445,20.91726,3.924489,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5284.1112,60.87668,104.6735,5.30E+10,2.13E+10,3.45E+10,2.04E+10,6.29E+10,0.1111183,0.000607449,0.2438547,2.510403,2912.603,5006.9,1.719511,20.73294,3.889098,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5284.2636,60.47689,105.443,5.27E+10,2.10E+10,3.59E+10,2.19E+10,6.39E+10,0.09855936,0.000611012,0.2548341,2.514575,2890.873,5040.182,1.743529,20.54861,3.875059,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5284.416,59.749,104.4186,5.48E+10,2.18E+10,3.75E+10,2.30E+10,6.66E+10,0.09177333,0.002999246,0.2565384,2.559024,2919.052,5101.989,1.747782,20.36428,3.85905,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5284.5684,58.70694,103.9051,5.68E+10,2.24E+10,4.04E+10,2.54E+10,7.03E+10,0.09991551,0.004642447,0.2654711,2.607503,2933.493,5192.699,1.770096,20.72202,3.853135,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5284.7208,57.64231,103.6733,5.78E+10,2.26E+10,4.31E+10,2.80E+10,7.33E+10,0.1089709,0.00448663,0.276057,2.6196,2940.057,5288.545,1.798863,21.07976,3.849031,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5284.8732,56.8828,104.2529,5.72E+10,2.22E+10,4.50E+10,3.02E+10,7.46E+10,0.1070797,0.002829966,0.2879386,2.599409,2923.783,5358.439,1.832819,21.43749,3.847077,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.0256,56.58163,104.7771,5.66E+10,2.19E+10,4.59E+10,3.13E+10,7.50E+10,0.1036987,0.003294697,0.2941211,2.585992,2909.054,5387.059,1.851849,22.0393,3.844803,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.178,56.15289,104.9387,5.69E+10,2.19E+10,4.73E+10,3.27E+10,7.65E+10,0.1042403,0.001096067,0.2992668,2.596137,2904.603,5428.349,1.868966,22.64111,3.832618,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.3304,55.95135,105.4227,5.68E+10,2.18E+10,4.83E+10,3.38E+10,7.73E+10,0.1071349,0.000107672,0.303895,2.606319,2891.226,5447.848,1.884274,23.24291,3.819305,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.4828,56.43922,105.4438,5.65E+10,2.17E+10,4.69E+10,3.24E+10,7.59E+10,0.1106695,2.73E-05,0.2991334,2.600682,2890.646,5401.006,1.868471,23.38017,3.801074,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.6352,56.82954,105.1745,5.61E+10,2.17E+10,4.54E+10,3.09E+10,7.43E+10,0.1147605,0.000470282,0.2935457,2.582196,2898.078,5364.476,1.851147,23.51744,3.780365,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.7876,57.55764,105.0057,5.53E+10,2.15E+10,4.30E+10,2.86E+10,7.17E+10,0.1249886,0.003088421,0.2844911,2.555364,2902.985,5298.377,1.825457,23.6547,3.758802,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5285.94,58.6895,106.1262,5.32E+10,2.08E+10,4.02E+10,2.64E+10,6.80E+10,0.1451752,0.008041563,0.2791193,2.520524,2873.013,5193.456,1.808341,23.12336,3.722817,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5286.0924,58.65229,108.3923,5.07E+10,1.96E+10,4.08E+10,2.77E+10,6.69E+10,0.1484338,0.009144904,0.2928955,2.478562,2812.152,5196.88,1.848101,22.59202,3.685219,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5286.2448,59.04543,109.0391,4.96E+10,1.92E+10,3.98E+10,2.71E+10,6.54E+10,0.1383304,0.008374225,0.2924736,2.454906,2795.331,5162.536,1.846862,22.06069,3.655574,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5286.3972,59.45478,109.0703,4.95E+10,1.92E+10,3.90E+10,2.62E+10,6.46E+10,0.1229316,0.008033097,0.2886093,2.459144,2794.539,5126.605,1.834518,21.53027,3.637925,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5286.5496,59.3664,109.369,4.99E+10,1.93E+10,3.98E+10,2.69E+10,6.56E+10,0.1069682,0.006737648,0.2911355,2.487523,2786.907,5134.244,1.842278,20.99985,3.634766,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5286.702,59.59365,109.6088,5.05E+10,1.96E+10,4.01E+10,2.71E+10,6.62E+10,0.1061501,0.005930959,0.2900091,2.529764,2780.806,5115.952,1.839694,20.46943,3.641575,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5286.8544,60.89371,109.8655,5.06E+10,1.98E+10,3.81E+10,2.49E+10,6.45E+10,0.1080128,0.006001282,0.2777885,2.572199,2774.329,5009.398,1.805486,20.58998,3.656014,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.0068,62.6164,110.295,5.02E+10,1.99E+10,3.52E+10,2.19E+10,6.17E+10,0.1127648,0.005715575,0.2622048,2.602481,2763.505,4867.794,1.761452,20.71053,3.670527,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.1592,62.91261,110.5495,5.00E+10,1.98E+10,3.48E+10,2.16E+10,6.12E+10,0.1197989,0.00405011,0.2605001,2.606977,2757.141,4844.865,1.757203,20.83108,3.690927,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.3116,63.23927,110.7351,4.93E+10,1.96E+10,3.39E+10,2.09E+10,6.01E+10,0.1196236,0.001525933,0.2579885,2.585124,2752.516,4819.914,1.751089,21.33854,3.718862,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.464,63.59768,110.8703,4.85E+10,1.93E+10,3.30E+10,2.01E+10,5.88E+10,0.1335601,0.001941785,0.2547849,2.559423,2749.169,4792.643,1.743313,21.84601,3.766192,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.6164,63.64373,111.1137,4.80E+10,1.91E+10,3.28E+10,2.00E+10,5.82E+10,0.1428609,0.001620844,0.2558402,2.538337,2743.164,4789.167,1.745877,22.35348,3.822091,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.7688,63.51785,111.2319,4.78E+10,1.90E+10,3.29E+10,2.03E+10,5.82E+10,0.1406866,0.000733975,0.258054,2.529253,2740.24,4798.664,1.751193,23.67939,3.879434,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5287.9212,63.18836,111.2039,4.80E+10,1.90E+10,3.36E+10,2.09E+10,5.90E+10,0.1270943,2.30E-05,0.2614335,2.534946,2740.932,4824.057,1.760061,25.00531,3.936395,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.0736,62.38525,111.7445,4.84E+10,1.90E+10,3.56E+10,2.30E+10,6.09E+10,0.1178177,3.82E-06,0.2733179,2.551643,2727.695,4886.56,1.791559,26.33122,3.975208,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.226,61.66163,112.3357,4.85E+10,1.89E+10,3.75E+10,2.49E+10,6.27E+10,0.1123254,3.47E-05,0.2843671,2.565879,2713.33,4943.269,1.82185,26.30609,4.012702,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.3784,61.2227,112.4715,4.83E+10,1.87E+10,3.82E+10,2.58E+10,6.32E+10,0.1025594,0.004256368,0.289415,2.549948,2710.04,4979.207,1.837275,26.28096,4.049043,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.5308,60.2794,112.0172,4.79E+10,1.85E+10,3.92E+10,2.69E+10,6.39E+10,0.09302691,0.009290943,0.2961785,2.497505,2721.032,5056.759,1.858373,26.25582,4.094543,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.6832,59.54967,111.478,4.74E+10,1.82E+10,3.96E+10,2.74E+10,6.39E+10,0.08799381,0.01115737,0.3003488,2.437858,2734.22,5118.835,1.8721,26.64087,4.128942,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.8356,58.75054,110.703,4.77E+10,1.83E+10,4.05E+10,2.83E+10,6.49E+10,0.08403626,0.00813775,0.3039478,2.410309,2753.399,5188.598,1.884396,27.02592,4.154909,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5288.988,58.18026,109.7623,4.89E+10,1.87E+10,4.17E+10,2.92E+10,6.67E+10,0.07950084,0.009300935,0.3045875,2.429919,2777.005,5238.89,1.886588,27.41097,4.175062,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5289.1404,58.21795,108.9616,5.03E+10,1.94E+10,4.20E+10,2.91E+10,6.78E+10,0.07131051,0.01166656,0.300213,2.474124,2797.353,5235.526,1.871626,26.83238,4.191046,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5289.2928,58.451,108.8116,5.13E+10,1.98E+10,4.21E+10,2.90E+10,6.85E+10,0.06721435,0.01226685,0.2972012,2.51822,2801.195,5214.737,1.861603,26.25378,4.207802,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5289.4452,58.9175,109.2285,5.16E+10,1.99E+10,4.19E+10,2.86E+10,6.85E+10,0.07318827,0.009366213,0.2947905,2.557805,2790.507,5173.588,1.854005,25.67519,4.23672,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5289.5976,59.61212,109.0674,5.21E+10,2.02E+10,4.07E+10,2.73E+10,6.77E+10,0.08357054,0.005298612,0.2866789,2.590097,2794.764,5113.609,1.829935,25.41193,4.262299,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5289.75,60.45889,107.9556,5.28E+10,2.08E+10,3.85E+10,2.47E+10,6.62E+10,0.08463605,0.003409854,0.2711928,2.604848,2823.657,5041.712,1.785785,25.14868,4.289712,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5289.9024,61.07812,107.6101,5.28E+10,2.09E+10,3.70E+10,2.31E+10,6.49E+10,0.08185078,0.005127188,0.2623538,2.604167,2832.605,4990.503,1.76183,24.88542,4.306314,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.0548,61.50666,108.592,5.16E+10,2.04E+10,3.64E+10,2.28E+10,6.36E+10,0.08138825,0.007063647,0.2638015,2.59173,2806.885,4955.607,1.765542,24.06555,4.328907,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.2072,61.80621,108.598,5.12E+10,2.03E+10,3.56E+10,2.21E+10,6.27E+10,0.0883125,0.006267565,0.2602811,2.576716,2806.829,4931.639,1.757145,23.24569,4.335821,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.3596,62.10123,107.3683,5.16E+10,2.07E+10,3.42E+10,2.04E+10,6.18E+10,0.1031464,0.004237664,0.2483852,2.564194,2839.155,4908.122,1.728946,22.42582,4.331559,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.512,62.11296,106.216,5.23E+10,2.11E+10,3.35E+10,1.95E+10,6.17E+10,0.09814394,0.003437777,0.2401335,2.560814,2869.641,4907.215,1.710059,21.58158,4.318675,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.6644,61.8647,106.3603,5.24E+10,2.11E+10,3.42E+10,2.01E+10,6.22E+10,0.08742112,0.004041439,0.2442257,2.563881,2865.781,4926.993,1.719315,20.73734,4.308035,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.8168,61.39594,107.0172,5.24E+10,2.09E+10,3.56E+10,2.17E+10,6.34E+10,0.07569777,0.006878769,0.2545761,2.573339,2848.183,4964.661,1.743159,19.8931,4.293805,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5290.9692,60.82272,107.3189,5.30E+10,2.10E+10,3.73E+10,2.34E+10,6.53E+10,0.06999779,0.01129307,0.2633458,2.600032,2840.194,5011.57,1.764531,19.91722,4.269457,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5291.1216,60.19367,106.6305,5.45E+10,2.15E+10,3.88E+10,2.45E+10,6.75E+10,0.0891949,0.01162785,0.2661106,2.632615,2858.697,5063.81,1.771424,19.94133,4.254907,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5291.274,59.76889,105.466,5.57E+10,2.20E+10,3.92E+10,2.46E+10,6.86E+10,0.09737621,0.008310303,0.2634411,2.639327,2890.083,5099.694,1.764558,19.96544,4.246427,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5291.4264,59.56944,104.9032,5.56E+10,2.20E+10,3.90E+10,2.43E+10,6.83E+10,0.09361672,0.009337597,0.2620354,2.609789,2905.552,5116.719,1.761021,19.5061,4.24669,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5291.5788,59.463,104.7123,5.49E+10,2.18E+10,3.85E+10,2.40E+10,6.75E+10,0.08495765,0.01398753,0.261988,2.569039,2910.845,5125.919,1.760991,19.04675,4.263157,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5291.7312,59.19506,104.8929,5.45E+10,2.15E+10,3.89E+10,2.45E+10,6.76E+10,0.07865682,0.01911314,0.2662725,2.547756,2905.862,5149.186,1.772045,18.58741,4.292756,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5291.8836,58.87146,104.8559,5.46E+10,2.15E+10,3.95E+10,2.52E+10,6.82E+10,0.07726231,0.01865541,0.269816,2.544592,2906.899,5177.41,1.781095,19.24122,4.335489,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.036,58.67051,104.2725,5.51E+10,2.17E+10,3.97E+10,2.52E+10,6.87E+10,0.0837958,0.01285066,0.2683648,2.543808,2923.134,5195.161,1.777262,19.89503,4.374763,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.1884,58.59718,103.8384,5.56E+10,2.19E+10,3.96E+10,2.50E+10,6.89E+10,0.08519078,0.01063692,0.2663411,2.546051,2935.362,5201.67,1.772098,20.54884,4.416477,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.3408,58.89343,103.6436,5.58E+10,2.21E+10,3.90E+10,2.43E+10,6.85E+10,0.08284786,0.01188176,0.2615553,2.557295,2940.865,5175.581,1.759882,20.50061,4.464921,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.4932,59.19201,104.0495,5.58E+10,2.21E+10,3.89E+10,2.41E+10,6.84E+10,0.08133405,0.01393212,0.2607417,2.578485,2929.42,5149.347,1.757827,20.45238,4.503916,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.6456,59.25373,104.5855,5.57E+10,2.20E+10,3.93E+10,2.46E+10,6.86E+10,0.08782236,0.01081557,0.2636307,2.593768,2914.393,5144.009,1.765043,20.40415,4.537222,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.798,59.43826,105.1803,5.51E+10,2.18E+10,3.91E+10,2.46E+10,6.82E+10,0.1007178,0.007139144,0.2653995,2.592296,2897.98,5128.103,1.769562,21.58573,4.562428,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5292.9504,59.75887,105.9048,5.40E+10,2.13E+10,3.85E+10,2.43E+10,6.69E+10,0.1047704,0.005929619,0.2663998,2.572363,2878.093,5100.55,1.772221,22.7673,4.58399,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5293.1028,60.07206,105.9035,5.35E+10,2.12E+10,3.76E+10,2.35E+10,6.58E+10,0.1024115,0.006031767,0.2626926,2.55614,2878.138,5074.044,1.763025,23.94887,4.604734,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5293.2552,60.44521,105.4,5.37E+10,2.14E+10,3.65E+10,2.23E+10,6.50E+10,0.09985438,0.005589735,0.2549448,2.557114,2891.858,5042.606,1.743743,24.42428,4.627473,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5293.4076,60.58594,105.3507,5.38E+10,2.15E+10,3.63E+10,2.20E+10,6.50E+10,0.1055284,0.002872339,0.2529162,2.566982,2893.208,5030.872,1.738862,24.8997,4.660342,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5293.56,60.69899,105.5788,5.36E+10,2.14E+10,3.62E+10,2.19E+10,6.47E+10,0.1047687,0.002385379,0.2531234,2.565619,2886.945,5021.583,1.739411,25.37511,4.701844,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5293.7124,61.07518,105.6729,5.31E+10,2.12E+10,3.53E+10,2.11E+10,6.36E+10,0.09933631,0.001129966,0.2491543,2.553247,2884.383,4990.824,1.730288,25.95503,4.759866,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5293.8648,61.54663,106.0773,5.24E+10,2.10E+10,3.44E+10,2.04E+10,6.25E+10,0.09413842,2.15E-05,0.2462288,2.547386,2873.453,4952.361,1.723522,26.53494,4.832482,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5294.0172,61.621,107.0141,5.20E+10,2.08E+10,3.49E+10,2.11E+10,6.26E+10,0.09440055,4.96E-06,0.2518654,2.559633,2848.375,4946.369,1.736659,27.11486,4.915009,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5294.1696,61.56279,108.1691,5.15E+10,2.04E+10,3.58E+10,2.22E+10,6.31E+10,0.1044231,1.74E-05,0.2603573,2.572973,2817.945,4951.044,1.757059,27.84135,5.006516,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5294.322,61.4826,108.9697,5.09E+10,2.01E+10,3.64E+10,2.30E+10,6.32E+10,0.1130613,7.27E-06,0.2664807,2.570925,2797.124,4957.513,1.772372,28.56785,5.09794,
9-BRSA-928-SPS,LQC_ParamElast,Barra Velha,5294.4744,61.34079,109.1349,5.06E+10,1.99E+10,3.65E+10,2.32E+10,6.31E+10,0.1109881,6.60E-06,0.2690762,2.557382,2792.915,4968.975,1.779157,29.29434,5.18643,
