wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOZ,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5173.3244,68.19836,140.2806,3.32E+10,1.23E+10,3.58E+10,2.76E+10,5.23E+10,0.05004568,0.02021664,0.3452852,2.609446,2174.037,4472.941,2.057211,29.49284,4.759294,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5173.4768,71.52454,150.5247,2.90E+10,1.07E+10,3.31E+10,2.59E+10,4.74E+10,0.04741431,0.03016333,0.3538469,2.605458,2027.507,4263.037,2.10386,35.3916,4.649584,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5173.6292,74.03717,156.1076,2.69E+10,9.92E+09,3.09E+10,2.43E+10,4.41E+10,0.04737721,0.03825393,0.3549012,2.600425,1952.653,4117.714,2.108674,36.17314,4.581489,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5173.7816,75.28184,157.9917,2.61E+10,9.64E+09,2.96E+10,2.32E+10,4.25E+10,0.04601396,0.04220123,0.3531327,2.591176,1929.247,4048.877,2.098677,32.3245,4.517142,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5173.934,76.67663,158.6878,2.56E+10,9.50E+09,2.80E+10,2.17E+10,4.07E+10,0.0433796,0.04404155,0.3476761,2.574156,1920.755,3975.532,2.069754,29.29351,4.408986,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5174.0864,78.57067,158.2222,2.55E+10,9.53E+09,2.60E+10,1.96E+10,3.87E+10,0.04121781,0.04385612,0.3362325,2.56921,1926.417,3879.843,2.01409,27.14825,4.368954,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5174.2388,79.32794,154.7289,2.65E+10,1.00E+10,2.47E+10,1.80E+10,3.81E+10,0.04021341,0.04473079,0.3214835,2.578749,1970.267,3842.284,1.950534,23.82631,4.405401,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5174.3912,78.41971,149.2168,2.82E+10,1.08E+10,2.46E+10,1.74E+10,3.90E+10,0.04040581,0.04588445,0.3090499,2.57981,2043.326,3887.036,1.902643,22.78267,4.423179,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5174.5436,76.74531,144.1347,3.00E+10,1.15E+10,2.53E+10,1.76E+10,4.07E+10,0.04075807,0.04559252,0.3021061,2.577281,2115.163,3972.032,1.878005,24.39906,4.428154,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5174.696,72.8099,136.521,3.36E+10,1.29E+10,2.82E+10,1.96E+10,4.54E+10,0.03875122,0.04435538,0.3012657,2.583774,2234.556,4190.078,1.875082,30.55068,4.387259,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5174.8484,70.94772,125.0942,3.93E+10,1.56E+10,2.74E+10,1.70E+10,4.82E+10,0.03265338,0.04401997,0.2599563,2.613436,2441.534,4296.178,1.762916,33.94542,4.404011,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.0008,63.05356,111.9157,5.04E+10,1.99E+10,3.67E+10,2.34E+10,6.32E+10,0.02909554,0.03133335,0.2678068,2.652894,2731.421,4863.482,1.778339,37.7623,4.444849,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.1532,56.80835,103.2227,6.01E+10,2.34E+10,4.62E+10,3.05E+10,7.74E+10,0.02677516,0.01351838,0.282821,2.679075,2955.349,5371.314,1.817279,38.24591,4.495237,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.3056,53.96347,98.56147,6.60E+10,2.57E+10,5.14E+10,3.43E+10,8.57E+10,0.02651647,0.002475002,0.285966,2.682703,3093.445,5650.347,1.826504,37.76764,4.56841,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.458,52.99998,95.44315,6.98E+10,2.73E+10,5.21E+10,3.39E+10,8.85E+10,0.03919868,2.18E-06,0.2769011,2.677297,3194.105,5751.014,1.800753,32.78337,4.670732,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.6104,52.79793,93.40611,7.21E+10,2.85E+10,5.12E+10,3.22E+10,8.91E+10,0.04803526,2.09E-06,0.2651424,2.674653,3263.396,5772.959,1.769111,28.17752,4.76715,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.7628,53.36306,94.33961,7.07E+10,2.79E+10,5.01E+10,3.14E+10,8.73E+10,0.05183475,1.98E-06,0.2647248,2.676724,3231.212,5712.131,1.767847,31.0533,4.886971,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5175.9152,54.4565,95.71294,6.83E+10,2.71E+10,4.76E+10,2.95E+10,8.37E+10,0.05141628,1.97E-06,0.2606634,2.671418,3184.607,5597.7,1.757691,37.2183,5.092381,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.0676,54.99507,96.70616,6.65E+10,2.64E+10,4.64E+10,2.88E+10,8.16E+10,0.04870965,3.04E-06,0.2609977,2.654788,3151.881,5542.34,1.758442,41.9304,5.393988,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.22,55.19132,99.21388,6.33E+10,2.48E+10,4.71E+10,3.05E+10,8.02E+10,0.05371893,7.78E-06,0.27564,2.62796,3072.823,5522.619,1.797602,38.01747,5.603339,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.3724,56.22489,101.8161,5.97E+10,2.33E+10,4.54E+10,2.98E+10,7.64E+10,0.06813429,0.000909601,0.2806358,2.599275,2993.972,5421.809,1.810891,32.15891,5.571632,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.5248,56.34745,102.862,5.82E+10,2.27E+10,4.53E+10,3.02E+10,7.55E+10,0.08196249,0.00366933,0.2855971,2.579751,2963.208,5409.363,1.825531,26.4718,5.406122,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.6772,55.98235,103.1456,5.82E+10,2.25E+10,4.64E+10,3.14E+10,7.65E+10,0.0893197,0.005266524,0.2911914,2.579803,2955.05,5444.615,1.842484,22.93495,5.264867,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.8296,55.25029,103.307,5.87E+10,2.26E+10,4.89E+10,3.38E+10,7.90E+10,0.0891827,0.003999188,0.2996398,2.595469,2950.431,5517.022,1.869914,22.97822,5.252184,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5176.982,54.57469,103.2124,5.95E+10,2.28E+10,5.11E+10,3.59E+10,8.15E+10,0.08306193,0.002434204,0.3059434,2.611257,2953.137,5585.138,1.89125,24.0942,5.290491,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5177.1344,54.25977,102.2391,6.06E+10,2.33E+10,5.15E+10,3.60E+10,8.25E+10,0.07551502,0.002017573,0.3039273,2.615911,2981.35,5617.438,1.884238,26.95799,5.356012,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5177.2868,54.78636,101.7759,6.06E+10,2.34E+10,4.95E+10,3.40E+10,8.07E+10,0.07214303,0.002261585,0.295958,2.608007,2994.814,5563.707,1.857786,31.8345,5.559267,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5177.4392,55.83825,101.8078,5.99E+10,2.33E+10,4.65E+10,3.09E+10,7.76E+10,0.07392534,0.00346328,0.2848154,2.602354,2993.876,5459.11,1.823419,33.46328,5.917829,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5177.5916,57.25958,102.0231,5.94E+10,2.34E+10,4.31E+10,2.75E+10,7.42E+10,0.07865353,0.006302996,0.2699733,2.618795,2987.564,5323.948,1.782012,35.29063,6.265673,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5177.744,57.15832,101.9992,6.00E+10,2.36E+10,4.37E+10,2.80E+10,7.52E+10,0.08243021,0.0112853,0.27108,2.642617,2988.259,5332.782,1.784571,33.03106,6.275113,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5177.8964,56.66986,100.7441,6.16E+10,2.43E+10,4.43E+10,2.82E+10,7.67E+10,0.08218278,0.01522346,0.268505,2.652139,3025.673,5378.563,1.777712,33.73566,5.933118,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.0488,56.02933,99.80216,6.27E+10,2.47E+10,4.54E+10,2.89E+10,7.83E+10,0.08048083,0.01637721,0.2698818,2.645008,3054.065,5440.221,1.781288,38.78907,5.546869,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.2012,55.71796,99.29855,6.32E+10,2.49E+10,4.58E+10,2.93E+10,7.90E+10,0.07946377,0.0128735,0.2702291,2.640056,3069.545,5470.414,1.782162,42.4269,5.300341,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.3536,55.23581,98.55383,6.44E+10,2.53E+10,4.69E+10,3.00E+10,8.07E+10,0.07843597,0.005731139,0.2710123,2.649664,3092.776,5518.315,1.78425,45.0042,5.177665,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.506,54.5105,97.02106,6.66E+10,2.62E+10,4.81E+10,3.06E+10,8.31E+10,0.07426354,0.001001545,0.2693451,2.657181,3141.817,5591.812,1.779835,39.5391,5.095317,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.6584,54.96123,96.26683,6.72E+10,2.67E+10,4.63E+10,2.85E+10,8.19E+10,0.06499664,5.35E-06,0.258104,2.662459,3166.206,5546.098,1.751678,37.24157,5.105715,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.8108,54.46362,96.01572,6.78E+10,2.69E+10,4.77E+10,2.98E+10,8.35E+10,0.05799297,5.12E-06,0.2627346,2.665843,3174.484,5596.904,1.763075,36.32758,5.175211,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5178.9632,53.48473,95.8104,6.89E+10,2.71E+10,5.08E+10,3.27E+10,8.69E+10,0.05399741,4.05E-05,0.2736102,2.674012,3181.286,5699.17,1.791456,41.6764,5.164357,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5179.1156,53.77196,96.00324,6.90E+10,2.71E+10,5.03E+10,3.22E+10,8.65E+10,0.05122449,0.00064283,0.2714171,2.691498,3174.902,5668.651,1.785441,43.51369,5.02847,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5179.268,54.57429,95.30502,6.94E+10,2.76E+10,4.74E+10,2.90E+10,8.43E+10,0.0506288,0.003016751,0.2558523,2.702484,3198.251,5585.302,1.746481,46.35163,4.771639,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5179.4204,55.30976,95.20237,6.89E+10,2.77E+10,4.51E+10,2.67E+10,8.20E+10,0.04000868,0.004938438,0.2452379,2.700347,3201.61,5510.972,1.7213,50.18746,4.601789,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5179.5728,55.69078,95.4963,6.78E+10,2.73E+10,4.39E+10,2.57E+10,8.02E+10,0.03292251,0.004149012,0.2423214,2.678961,3191.752,5473.1,1.714762,48.95828,4.615943,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5179.7252,55.21368,96.17583,6.71E+10,2.68E+10,4.55E+10,2.77E+10,8.12E+10,0.03295919,0.00201944,0.2540408,2.663649,3169.249,5520.606,1.742005,42.4435,4.91027,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5179.8776,54.36008,96.9015,6.68E+10,2.63E+10,4.85E+10,3.10E+10,8.35E+10,0.03783614,0.000402341,0.270259,2.656727,3145.494,5607.366,1.782726,30.29926,5.269748,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.03,52.846,97.70142,6.68E+10,2.58E+10,5.39E+10,3.67E+10,8.84E+10,0.05154921,3.43E-06,0.2928703,2.655552,3119.76,5769.075,1.849349,25.7162,5.513109,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.1824,53.12889,97.91052,6.63E+10,2.57E+10,5.30E+10,3.59E+10,8.72E+10,0.05962544,2.82E-06,0.2912507,2.647987,3113.047,5737.591,1.843086,22.40166,5.556379,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.3348,53.5374,98.31425,6.54E+10,2.54E+10,5.17E+10,3.48E+10,8.55E+10,0.06300986,2.08E-06,0.289221,2.637445,3100.288,5693.218,1.836363,20.12701,5.506327,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.4872,53.91333,98.6445,6.48E+10,2.52E+10,5.07E+10,3.39E+10,8.43E+10,0.06423503,1.97E-06,0.2870232,2.637046,3089.886,5653.623,1.829713,18.07865,5.449856,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.6396,54.31274,97.31856,6.63E+10,2.60E+10,4.88E+10,3.15E+10,8.35E+10,0.06204235,0.000277772,0.2736052,2.651705,3132.256,5611.993,1.791885,19.9205,5.28644,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.792,54.21115,96.51057,6.79E+10,2.67E+10,4.91E+10,3.13E+10,8.47E+10,0.05524449,0.001500241,0.2695178,2.679505,3158.21,5622.496,1.780277,25.52287,4.972889,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5180.9444,53.38523,96.08503,6.95E+10,2.72E+10,5.19E+10,3.37E+10,8.81E+10,0.04475389,0.007432872,0.2766981,2.703315,3172.207,5709.91,1.799952,30.51849,4.604048,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5181.0968,53.04142,95.19334,7.09E+10,2.78E+10,5.25E+10,3.39E+10,8.95E+10,0.03358221,0.01279186,0.2748328,2.710497,3201.99,5746.453,1.794695,34.95139,4.447733,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5181.2492,52.81501,94.98019,7.10E+10,2.78E+10,5.29E+10,3.44E+10,9.00E+10,0.03096231,0.01441793,0.2761822,2.703072,3209.092,5771.128,1.798373,29.82976,4.615218,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5181.4016,53.49402,95.17101,6.99E+10,2.75E+10,5.05E+10,3.21E+10,8.72E+10,0.03950841,0.0128147,0.2690094,2.685103,3202.659,5698.351,1.779241,25.80591,4.91341,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5181.554,54.11348,95.48151,6.87E+10,2.72E+10,4.84E+10,3.03E+10,8.47E+10,0.04882377,0.009650398,0.2634074,2.668495,3192.251,5632.676,1.764479,22.55346,5.15309,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5181.7064,54.41607,95.58844,6.81E+10,2.70E+10,4.74E+10,2.94E+10,8.34E+10,0.06129726,0.005348944,0.2602696,2.658588,3188.67,5601.312,1.75663,24.57422,5.30607,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5181.8588,54.65321,97.25945,6.61E+10,2.60E+10,4.77E+10,3.04E+10,8.25E+10,0.06869526,0.004615095,0.2690949,2.651059,3134.29,5577.003,1.779542,23.89796,5.449687,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.0112,54.76567,98.28922,6.49E+10,2.54E+10,4.80E+10,3.11E+10,8.19E+10,0.07278769,0.006266074,0.2748751,2.645102,3101.065,5565.532,1.794722,21.25099,5.643467,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.1636,55.07186,99.13059,6.38E+10,2.50E+10,4.76E+10,3.10E+10,8.09E+10,0.07850932,0.007494121,0.2767885,2.642371,3074.8,5534.652,1.800015,21.37291,5.838066,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.316,55.59766,99.51251,6.31E+10,2.48E+10,4.63E+10,2.98E+10,7.94E+10,0.0843552,0.008140584,0.2730863,2.640711,3062.932,5482.369,1.789905,21.15752,6.017242,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.4684,56.12016,100.2993,6.18E+10,2.43E+10,4.52E+10,2.90E+10,7.76E+10,0.0920499,0.006511858,0.27212,2.630839,3038.979,5431.295,1.787218,21.68441,6.146206,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.6208,56.77169,101.8536,5.96E+10,2.34E+10,4.40E+10,2.85E+10,7.52E+10,0.1010469,0.003950657,0.2746337,2.608207,2992.721,5369.054,1.794068,22.65553,6.234555,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.7732,57.05165,102.2765,5.85E+10,2.30E+10,4.32E+10,2.79E+10,7.38E+10,0.1073889,0.002377639,0.2741391,2.585356,2980.157,5342.53,1.792703,21.969,6.283595,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5182.9256,57.43393,101.1035,5.93E+10,2.35E+10,4.15E+10,2.58E+10,7.28E+10,0.1070428,0.003279179,0.2615825,2.585597,3014.893,5307.055,1.760426,20.57295,6.300974,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.078,56.64405,100.7315,6.05E+10,2.38E+10,4.36E+10,2.77E+10,7.54E+10,0.09677298,0.008244825,0.2686394,2.604007,3025.869,5381.61,1.778549,16.68693,6.229383,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.2304,55.21313,100.2064,6.26E+10,2.44E+10,4.79E+10,3.16E+10,8.05E+10,0.08241474,0.01138314,0.2819865,2.639546,3041.765,5521.237,1.815086,16.80121,6.07015,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.3828,54.50598,99.03686,6.51E+10,2.54E+10,4.99E+10,3.30E+10,8.38E+10,0.06924653,0.009282291,0.2827279,2.678729,3077.757,5592.104,1.816974,19.79961,5.735323,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.5352,54.2033,97.01733,6.85E+10,2.69E+10,5.03E+10,3.23E+10,8.62E+10,0.05816465,0.004696432,0.2729744,2.724398,3142.083,5623.303,1.789843,22.84752,5.26893,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.6876,53.7452,95.50301,7.11E+10,2.80E+10,5.11E+10,3.24E+10,8.85E+10,0.04937894,0.001060361,0.2682545,2.751722,3191.622,5671.324,1.776951,24.35947,4.799943,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.84,53.31332,94.86117,7.19E+10,2.83E+10,5.19E+10,3.30E+10,8.97E+10,0.0436583,0.000498828,0.2691557,2.745026,3213.13,5717.208,1.779322,21.91188,4.560526,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5183.9924,53.47211,94.59367,7.15E+10,2.82E+10,5.07E+10,3.19E+10,8.84E+10,0.03973387,0.002712703,0.265177,2.720645,3222.206,5700.233,1.769055,23.00038,4.692817,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5184.1448,52.32559,94.4225,7.19E+10,2.81E+10,5.41E+10,3.54E+10,9.16E+10,0.03732276,0.006477375,0.2781982,2.699263,3228.046,5826.519,1.804947,23.15543,5.005991,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5184.2972,51.09167,93.96261,7.32E+10,2.84E+10,5.82E+10,3.92E+10,9.60E+10,0.03705219,0.01043922,0.2900992,2.6969,3243.871,5966.21,1.839195,24.02252,5.276265,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5184.4496,50.39392,92.58965,7.55E+10,2.93E+10,5.98E+10,4.03E+10,9.88E+10,0.03824151,0.01284797,0.2895143,2.700751,3292.18,6048.514,1.837287,22.92551,5.276844,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5184.602,50.02704,92.0394,7.66E+10,2.97E+10,6.09E+10,4.11E+10,1.00E+11,0.03829266,0.01145216,0.2903382,2.706566,3311.625,6092.744,1.839804,23.6589,5.112741,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5184.7544,49.78182,92.56887,7.64E+10,2.95E+10,6.26E+10,4.29E+10,1.02E+11,0.03760827,0.00885968,0.2965177,2.716465,3292.733,6122.745,1.859515,24.68755,4.946562,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5184.9068,50.00157,92.095,7.68E+10,2.98E+10,6.13E+10,4.14E+10,1.01E+11,0.03706244,0.008652542,0.2909156,2.716877,3309.71,6095.897,1.841905,21.25079,4.854071,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.0592,50.06333,91.52441,7.72E+10,3.00E+10,6.03E+10,4.03E+10,1.00E+11,0.03888413,0.009699794,0.2865247,2.704329,3330.271,6088.292,1.828171,18.72327,4.87879,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.2116,50.58541,91.89439,7.57E+10,2.95E+10,5.81E+10,3.84E+10,9.74E+10,0.04418783,0.01058652,0.2826147,2.683105,3316.891,6025.761,1.816666,17.02347,4.946296,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.364,50.83526,92.5755,7.42E+10,2.89E+10,5.73E+10,3.80E+10,9.58E+10,0.0513646,0.01209042,0.2841291,2.665869,3292.485,5995.839,1.821087,16.68693,5.039399,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.5164,50.92314,92.81765,7.40E+10,2.88E+10,5.73E+10,3.81E+10,9.57E+10,0.05517622,0.01220336,0.2846901,2.669973,3283.858,5985.498,1.822702,17.60129,5.095034,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.6688,50.86294,92.14922,7.53E+10,2.94E+10,5.73E+10,3.77E+10,9.64E+10,0.05468459,0.01107081,0.2809018,2.685326,3307.757,5992.584,1.811708,17.80362,5.079658,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.8212,50.59006,92.56483,7.55E+10,2.93E+10,5.91E+10,3.95E+10,9.81E+10,0.05070027,0.0078838,0.286957,2.703555,3292.912,6024.953,1.829748,19.62364,5.023118,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5185.9736,50.30923,93.64882,7.46E+10,2.87E+10,6.13E+10,4.21E+10,9.96E+10,0.0447557,0.003082386,0.2970933,2.712895,3254.81,6058.563,1.861498,18.13948,4.93767,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5186.126,50.35032,93.62909,7.43E+10,2.87E+10,6.09E+10,4.18E+10,9.91E+10,0.03981062,0.000462264,0.2965594,2.705116,3255.418,6053.601,1.859565,19.06577,4.826007,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5186.2784,50.64724,92.79386,7.48E+10,2.90E+10,5.88E+10,3.94E+10,9.75E+10,0.03928235,2.71E-06,0.2877741,2.691402,3284.776,6018.159,1.832207,18.8515,4.734709,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5186.4308,50.49109,91.21446,7.66E+10,2.99E+10,5.78E+10,3.78E+10,9.77E+10,0.04411872,2.52E-06,0.27905,2.680152,3341.86,6036.78,1.80651,20.10452,4.64055,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5186.5832,51.26909,91.05981,7.63E+10,3.01E+10,5.48E+10,3.48E+10,9.50E+10,0.05137577,5.68E-06,0.2678831,2.686279,3347.279,5945.887,1.77629,19.52244,4.52316,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5186.7356,51.11456,90.53509,7.78E+10,3.07E+10,5.54E+10,3.49E+10,9.64E+10,0.05770045,1.13E-05,0.266054,2.709239,3366.737,5963.362,1.771242,20.20744,4.322592,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5186.888,50.86263,90.1821,7.91E+10,3.12E+10,5.65E+10,3.57E+10,9.82E+10,0.06089948,8.29E-06,0.26676,2.73318,3379.829,5992.613,1.773052,19.97911,4.033457,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.0404,50.94089,90.1077,7.94E+10,3.14E+10,5.64E+10,3.54E+10,9.82E+10,0.0517424,0.0067017,0.2651335,2.743534,3382.62,5983.413,1.768871,18.14228,3.845208,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.1928,50.56094,90.07399,7.94E+10,3.12E+10,5.75E+10,3.67E+10,9.92E+10,0.04153333,0.01380475,0.2699524,2.728688,3383.885,6028.546,1.781545,15.98327,3.934255,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.3452,50.71978,90.47799,7.79E+10,3.07E+10,5.67E+10,3.63E+10,9.76E+10,0.0406813,0.01471651,0.2708772,2.701942,3368.805,6009.607,1.783891,16.09002,4.398034,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.4976,50.92363,91.07192,7.64E+10,3.00E+10,5.60E+10,3.60E+10,9.60E+10,0.04909652,0.01001057,0.2725505,2.680792,3346.836,5985.437,1.788399,20.21663,4.965922,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.65,52.39009,92.35849,7.38E+10,2.92E+10,5.19E+10,3.24E+10,9.09E+10,0.05855817,0.006475606,0.2627383,2.681573,3300.39,5819.83,1.763231,23.97047,5.317612,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.8024,52.91399,93.11571,7.29E+10,2.89E+10,5.10E+10,3.17E+10,8.95E+10,0.05948314,0.005233479,0.2615196,2.698349,3273.359,5760.3,1.759763,24.90685,5.343554,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5187.9548,53.77227,93.56622,7.21E+10,2.88E+10,4.88E+10,2.96E+10,8.71E+10,0.05223469,0.006653454,0.253355,2.710368,3257.604,5669.044,1.740214,22.62695,5.173869,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5188.1072,53.95744,94.47622,7.09E+10,2.82E+10,4.88E+10,3.00E+10,8.64E+10,0.04332155,0.008564766,0.2578657,2.70635,3226.301,5648.932,1.750974,21.03526,5.059778,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5188.2596,53.72194,95.49513,6.95E+10,2.74E+10,5.00E+10,3.18E+10,8.66E+10,0.03862115,0.008042569,0.2684337,2.689592,3191.857,5673.677,1.777602,20.90594,5.005926,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5188.412,53.74038,95.89848,6.88E+10,2.71E+10,5.01E+10,3.21E+10,8.62E+10,0.04183764,0.003326304,0.2710999,2.679688,3178.363,5671.718,1.784478,24.22666,5.060489,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5188.5644,54.02546,95.92042,6.85E+10,2.70E+10,4.91E+10,3.11E+10,8.52E+10,0.0491748,0.000655316,0.2676782,2.675277,3177.635,5641.836,1.775484,28.31856,5.034477,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5188.7168,54.50648,96.30647,6.78E+10,2.68E+10,4.80E+10,3.01E+10,8.37E+10,0.05668236,9.43E-05,0.2643588,2.677748,3164.919,5592.109,1.766895,28.78522,5.002356,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5188.8692,54.9098,96.32847,6.74E+10,2.68E+10,4.67E+10,2.88E+10,8.23E+10,0.06253116,0.000432538,0.2593168,2.671898,3164.177,5550.969,1.754324,29.35245,4.858584,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5189.0216,55.15467,98.27289,6.50E+10,2.56E+10,4.71E+10,3.00E+10,8.13E+10,0.06593654,0.001371572,0.2698388,2.660722,3102.135,5526.293,1.781734,28.45927,4.789534,,
1-BRSA-369A-RJS,LQC_ParamElast,Guratiba,5189.174,55.6921,99.50996,6.30E+10,2.48E+10,4.61E+10,2.95E+10,7.91E+10,0.06704732,0.0021711,0.2719569,2.640075,3063.028,5473.123,1.78682,29.47144,4.845879,,
