wellName,datasetName,Formation,MD,DTc,DTs,E_DYN,G_DYN,K_DYN,Lame_K-G,M_K-G,PhiMac,PhiMic,PR,RHOB,SSVE,SVEL,VPVS,ECGR,PEFZ,,
,,,m,us/ft,us/ft,Pa,Pa,Pa,Pa,Pa,v/v,v/v,,g/cm3,m/s,m/s,,gAPI,b/e,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5554.4584,68.36811,122.5268,3.74E+10,1.47E+10,2.76E+10,1.78E+10,4.72E+10,0.1781081,0.01087125,0.273935,2.375084,2487.659,4458.235,1.792155,9.580408,5.143083,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5554.6108,68.43009,121.8646,3.77E+10,1.48E+10,2.73E+10,1.74E+10,4.71E+10,0.179473,0.005742378,0.269723,2.372089,2501.143,4454.202,1.780878,9.411355,5.182129,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5554.7632,68.80422,122.3805,3.73E+10,1.47E+10,2.69E+10,1.71E+10,4.65E+10,0.1825255,0.002318512,0.2689046,2.368132,2490.652,4430.002,1.778667,9.265864,5.213228,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5554.9156,69.06047,123.6465,3.67E+10,1.44E+10,2.70E+10,1.74E+10,4.62E+10,0.1837415,0.000709642,0.2732682,2.370329,2465.161,4413.527,1.790402,9.41407,5.194971,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.068,69.22687,124.1055,3.66E+10,1.44E+10,2.70E+10,1.74E+10,4.62E+10,0.1762188,0.003082136,0.2741487,2.382684,2455.978,4402.923,1.79274,9.503269,5.128713,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.2204,69.31977,123.0606,3.74E+10,1.47E+10,2.68E+10,1.70E+10,4.65E+10,0.162976,0.006214247,0.2675286,2.403855,2476.947,4397.014,1.775261,10.06209,5.013596,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.3728,69.2181,120.6036,3.89E+10,1.55E+10,2.64E+10,1.61E+10,4.71E+10,0.1515739,0.006027328,0.2541713,2.428691,2527.678,4403.482,1.742344,10.06293,4.903596,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.5252,68.49163,118.3998,4.05E+10,1.62E+10,2.68E+10,1.60E+10,4.85E+10,0.1449854,0.003446533,0.2485359,2.446544,2574.444,4450.471,1.728695,10.88099,4.871252,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.6776,67.15759,117.0846,4.17E+10,1.66E+10,2.84E+10,1.73E+10,5.05E+10,0.1433471,0.000866482,0.2548262,2.452418,2603.303,4539.122,1.74355,11.44171,4.893338,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.83,66.4889,115.8596,4.25E+10,1.69E+10,2.89E+10,1.76E+10,5.14E+10,0.1455966,2.67E-06,0.2544255,2.447949,2630.852,4584.225,1.742537,11.64941,4.927376,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5555.9824,65.57099,114.7113,4.34E+10,1.73E+10,2.98E+10,1.83E+10,5.29E+10,0.1482261,3.19E-06,0.2573053,2.446067,2657.157,4649.024,1.749567,12.07164,4.902509,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5556.1348,65.61776,114.8047,4.34E+10,1.73E+10,2.98E+10,1.83E+10,5.28E+10,0.1521235,0.001165771,0.2573964,2.448537,2654.985,4645.473,1.749681,11.7388,4.913604,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5556.2872,66.44058,116.1943,4.23E+10,1.68E+10,2.90E+10,1.78E+10,5.15E+10,0.160047,0.004451777,0.2570693,2.444968,2623.338,4587.632,1.748821,12.90442,5.007391,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5556.4396,67.10094,117.8248,4.09E+10,1.62E+10,2.84E+10,1.76E+10,5.01E+10,0.1700847,0.008973056,0.2599904,2.427557,2587.007,4542.555,1.755923,11.98496,5.172975,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5556.592,68.29719,120.5369,3.89E+10,1.54E+10,2.74E+10,1.71E+10,4.79E+10,0.1757546,0.00807408,0.2635239,2.403318,2529.234,4463.397,1.764817,11.66774,5.298087,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5556.7444,68.94268,122.0353,3.77E+10,1.49E+10,2.68E+10,1.69E+10,4.67E+10,0.1742856,0.003682625,0.2656153,2.387253,2497.639,4421.064,1.770098,11.10496,5.343552,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5556.8968,68.72144,121.4039,3.81E+10,1.51E+10,2.69E+10,1.69E+10,4.70E+10,0.168672,0.000964318,0.2642443,2.389641,2510.676,4435.331,1.766601,11.78663,5.291651,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.0492,67.9118,119.5635,3.96E+10,1.57E+10,2.77E+10,1.73E+10,4.86E+10,0.1616809,8.01E-05,0.2618448,2.414134,2549.524,4488.474,1.760545,13.94765,5.160049,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.2016,66.22751,117.4987,4.19E+10,1.65E+10,3.00E+10,1.90E+10,5.21E+10,0.1537357,1.23E-05,0.2671687,2.455274,2594.222,4603.437,1.774388,15.0672,4.970442,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.354,64.29651,115.1018,4.45E+10,1.75E+10,3.27E+10,2.11E+10,5.60E+10,0.146133,0.000993303,0.2732247,2.492139,2648.478,4741.45,1.790216,16.81349,4.839533,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.5064,63.2952,112.193,4.68E+10,1.85E+10,3.34E+10,2.11E+10,5.80E+10,0.1454966,0.003250455,0.2663774,2.501443,2717.21,4815.58,1.77248,16.57643,4.876938,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.6588,64.05871,110.3121,4.71E+10,1.89E+10,3.09E+10,1.83E+10,5.61E+10,0.1531437,0.005188037,0.2451878,2.476866,2763.137,4758.909,1.722429,16.98807,5.088755,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.8112,66.66463,110.9622,4.48E+10,1.84E+10,2.65E+10,1.43E+10,5.10E+10,0.165694,0.005123076,0.2173405,2.435854,2747.096,4574.978,1.665155,15.04654,5.325432,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5557.9636,68.98392,114.6466,4.13E+10,1.70E+10,2.42E+10,1.29E+10,4.69E+10,0.182106,0.002321061,0.2158733,2.398652,2659.862,4418.987,1.661737,13.5588,5.460612,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5558.116,70.41834,120.8291,3.76E+10,1.52E+10,2.43E+10,1.42E+10,4.45E+10,0.1920714,0.005358479,0.241908,2.377025,2524.714,4328.801,1.715559,12.26953,5.421924,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5558.2684,71.0136,125.339,3.54E+10,1.40E+10,2.50E+10,1.56E+10,4.36E+10,0.196213,0.012502,0.263444,2.369059,2432.066,4292.136,1.764994,12.67152,5.381248,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5558.4208,71.06984,127.5619,3.45E+10,1.35E+10,2.55E+10,1.65E+10,4.35E+10,0.1995619,0.01736153,0.2748566,2.366313,2389.562,4288.74,1.794876,13.18029,5.40225,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5558.5732,71.16848,128.0516,3.42E+10,1.34E+10,2.55E+10,1.66E+10,4.34E+10,0.2008932,0.01931631,0.2765124,2.366263,2380.302,4282.798,1.799279,13.42772,5.433133,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5558.7256,71.19723,127.5161,3.44E+10,1.35E+10,2.53E+10,1.63E+10,4.34E+10,0.1999854,0.01781003,0.2735226,2.365327,2390.296,4281.065,1.791025,13.61871,5.387604,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5558.878,70.79265,127.0418,3.47E+10,1.36E+10,2.57E+10,1.66E+10,4.38E+10,0.1959676,0.01543758,0.2748161,2.363956,2399.218,4305.625,1.794586,13.14653,5.285912,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.0304,70.43284,126.2899,3.51E+10,1.38E+10,2.59E+10,1.67E+10,4.43E+10,0.1897616,0.01187317,0.2742561,2.364327,2413.529,4327.53,1.79305,12.7753,5.221426,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.1828,70.34814,125.5876,3.55E+10,1.40E+10,2.59E+10,1.66E+10,4.45E+10,0.1830123,0.007010131,0.271376,2.371098,2427.002,4332.738,1.785228,13.7452,5.179863,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.3352,69.90759,125.1819,3.60E+10,1.41E+10,2.65E+10,1.71E+10,4.53E+10,0.176544,0.003346822,0.273389,2.385055,2434.861,4360.159,1.790713,15.39964,5.138122,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.4876,69.42007,124.8307,3.65E+10,1.43E+10,2.72E+10,1.77E+10,4.63E+10,0.171255,0.002812332,0.2761359,2.400196,2441.713,4390.683,1.798196,16.45041,5.089788,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.64,69.02996,123.9879,3.72E+10,1.46E+10,2.76E+10,1.79E+10,4.71E+10,0.1662859,0.006407797,0.275389,2.41466,2458.361,4415.52,1.796137,16.47211,5.039235,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.7924,68.11187,120.6951,3.93E+10,1.55E+10,2.80E+10,1.77E+10,4.88E+10,0.1583707,0.01095309,0.2661054,2.433872,2526.354,4475.365,1.771841,16.82285,4.989853,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5559.9448,66.35844,116.889,4.23E+10,1.67E+10,2.96E+10,1.85E+10,5.20E+10,0.1459807,0.01195217,0.26224,2.460278,2608.034,4594.368,1.761557,18.00366,4.974181,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5560.0972,63.24364,113.5101,4.59E+10,1.80E+10,3.41E+10,2.21E+10,5.81E+10,0.1295397,0.008209017,0.2748697,2.492324,2685.886,4823.772,1.795571,20.4631,5.014897,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5560.2496,59.93804,108.28,5.15E+10,2.01E+10,3.88E+10,2.54E+10,6.57E+10,0.1096396,0.002475788,0.2789868,2.534502,2817.332,5088.183,1.806305,23.0204,5.093912,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5560.402,57.59211,103.6284,5.71E+10,2.24E+10,4.26E+10,2.77E+10,7.24E+10,0.09213476,1.49E-05,0.2765577,2.583698,2942.031,5293.844,1.799368,27.52314,5.236853,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5560.5544,56.63096,101.0364,6.09E+10,2.40E+10,4.43E+10,2.83E+10,7.62E+10,0.08153145,0.000428006,0.2708565,2.631861,3017.034,5382.24,1.784089,28.54485,5.355149,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5560.7068,56.41694,99.91207,6.28E+10,2.48E+10,4.47E+10,2.82E+10,7.77E+10,0.07462388,0.002216964,0.2659484,2.663111,3050.698,5402.648,1.770957,29.18241,5.335261,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5560.8592,56.33865,100.245,6.27E+10,2.47E+10,4.53E+10,2.88E+10,7.83E+10,0.06835681,0.005792565,0.2691282,2.673795,3040.613,5410.14,1.779329,28.12272,5.219826,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.0116,56.19748,100.7966,6.21E+10,2.44E+10,4.59E+10,2.96E+10,7.84E+10,0.06490716,0.01032507,0.2744603,2.663745,3023.917,5423.757,1.793629,28.71295,5.052888,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.164,56.78259,100.638,6.12E+10,2.42E+10,4.38E+10,2.76E+10,7.60E+10,0.07060327,0.01188364,0.2663038,2.636236,3028.693,5368.427,1.772577,29.53134,4.942474,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.3164,58.18978,100.541,5.97E+10,2.39E+10,3.96E+10,2.36E+10,7.14E+10,0.0839609,0.01144013,0.2479896,2.601884,3031.6,5238.956,1.728096,30.62393,4.790685,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.4688,59.25196,101.082,5.81E+10,2.35E+10,3.70E+10,2.14E+10,6.83E+10,0.0973294,0.01030056,0.2382669,2.580012,3015.418,5144.308,1.705989,34.22435,4.639929,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.6212,59.40667,102.5152,5.69E+10,2.28E+10,3.75E+10,2.23E+10,6.80E+10,0.1046724,0.007469337,0.2469765,2.581673,2973.47,5130.761,1.725692,41.84688,4.546354,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.7736,58.74162,104.2447,5.62E+10,2.22E+10,4.03E+10,2.55E+10,6.99E+10,0.1020783,0.003921077,0.2670294,2.595887,2924.061,5189.194,1.774871,50.88872,4.535501,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5561.926,59.70823,104.0926,5.60E+10,2.23E+10,3.82E+10,2.33E+10,6.79E+10,0.09762815,0.004498102,0.2539078,2.603494,2928.303,5106.871,1.744295,54.23757,4.531773,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.0784,60.88061,102.4031,5.62E+10,2.29E+10,3.43E+10,1.90E+10,6.48E+10,0.09601629,0.01025222,0.2264094,2.586038,2976.715,5006.543,1.682071,48.06714,4.53313,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.2308,60.96828,101.6745,5.62E+10,2.30E+10,3.33E+10,1.80E+10,6.41E+10,0.09292829,0.01647614,0.2192725,2.562937,2997.803,4999.321,1.667662,41.1171,4.452388,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.3832,60.41882,102.2454,5.59E+10,2.27E+10,3.48E+10,1.96E+10,6.50E+10,0.08469332,0.01972886,0.2315008,2.555396,2981.122,5045.073,1.692429,41.27277,4.446177,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.5356,58.37299,101.3985,5.85E+10,2.33E+10,3.94E+10,2.39E+10,7.05E+10,0.06932675,0.02038527,0.2520556,2.581522,3006.287,5224.653,1.73766,48.08901,4.473671,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.688,56.84204,100.1265,6.14E+10,2.43E+10,4.30E+10,2.68E+10,7.55E+10,0.05460947,0.02032142,0.2622267,2.623766,3044.179,5362.35,1.7615,51.69341,4.584387,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.8404,56.32713,98.1558,6.42E+10,2.56E+10,4.35E+10,2.65E+10,7.76E+10,0.0508175,0.01899486,0.2542658,2.650841,3105.953,5411.347,1.742523,47.63078,4.668688,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5562.9928,56.24006,96.96572,6.54E+10,2.62E+10,4.30E+10,2.55E+10,7.80E+10,0.05548664,0.01655294,0.2465326,2.654413,3143.383,5419.644,1.724143,41.50986,4.714887,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5563.1452,56.60921,98.23837,6.37E+10,2.55E+10,4.27E+10,2.57E+10,7.67E+10,0.06196148,0.01348103,0.251334,2.643838,3103.017,5384.384,1.735331,38.39408,4.747906,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5563.2976,57.41143,99.5695,6.19E+10,2.47E+10,4.14E+10,2.49E+10,7.44E+10,0.06845261,0.007836393,0.2509607,2.638061,3061.22,5309.473,1.734397,40.22024,4.776833,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5563.45,57.81706,99.98364,6.13E+10,2.45E+10,4.07E+10,2.43E+10,7.34E+10,0.06974823,0.004927779,0.2488054,2.639504,3048.502,5271.803,1.729311,43.82656,4.795776,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5563.6024,58.03482,100.8505,6.04E+10,2.41E+10,4.06E+10,2.46E+10,7.28E+10,0.0666999,0.007754057,0.2524242,2.637695,3022.435,5252.088,1.737738,43.99034,4.83736,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5563.7548,58.63617,101.3819,5.93E+10,2.38E+10,3.94E+10,2.35E+10,7.10E+10,0.06598801,0.01222929,0.2486208,2.628993,3006.455,5198.356,1.72907,42.49324,4.869655,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5563.9072,58.85378,101.015,5.92E+10,2.38E+10,3.84E+10,2.25E+10,7.02E+10,0.07121683,0.01500447,0.2430483,2.615991,3017.397,5178.946,1.716369,37.70607,4.855024,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.0596,59.52568,101.3677,5.81E+10,2.35E+10,3.68E+10,2.11E+10,6.81E+10,0.08272465,0.01516081,0.2368181,2.595126,3006.951,5121.061,1.703026,33.00634,4.769195,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.212,60.94696,102.2191,5.57E+10,2.27E+10,3.37E+10,1.85E+10,6.40E+10,0.1011446,0.01381109,0.224122,2.557032,2981.869,5001.852,1.677368,24.94794,4.608487,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.3644,62.93596,103.5504,5.24E+10,2.17E+10,2.99E+10,1.54E+10,5.88E+10,0.1219091,0.0143487,0.207032,2.502496,2943.724,4844.674,1.645627,19.05844,4.432249,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.5168,65.14391,107.4927,4.78E+10,1.98E+10,2.74E+10,1.42E+10,5.38E+10,0.1388586,0.01727736,0.2094031,2.454314,2837.41,4680.088,1.649829,15.80189,4.299063,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.6692,66.08061,111.7252,4.45E+10,1.81E+10,2.76E+10,1.55E+10,5.17E+10,0.1497476,0.01971575,0.230552,2.430649,2728.701,4612.55,1.690728,17.82883,4.297787,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.8216,66.58908,114.6057,4.28E+10,1.72E+10,2.80E+10,1.65E+10,5.09E+10,0.1551716,0.01813272,0.2451038,2.427571,2659.889,4577.503,1.721035,20.654,4.397579,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5564.974,66.64353,116.1325,4.21E+10,1.68E+10,2.86E+10,1.74E+10,5.10E+10,0.1534383,0.01338629,0.2544268,2.437021,2624.613,4573.655,1.74264,22.08617,4.471043,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5565.1264,65.47466,114.7767,4.39E+10,1.74E+10,3.03E+10,1.87E+10,5.36E+10,0.1439939,0.008759871,0.2588019,2.470171,2656.002,4655.952,1.752993,24.33213,4.413211,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5565.2788,62.45302,112.7618,4.73E+10,1.85E+10,3.58E+10,2.35E+10,6.05E+10,0.1286817,0.006554267,0.2782629,2.530409,2703.141,4885.385,1.807023,28.0034,4.330984,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5565.4312,59.25844,110.2402,5.15E+10,1.99E+10,4.23E+10,2.91E+10,6.88E+10,0.1094776,0.007320778,0.2968404,2.595026,2765.498,5145.937,1.860584,35.33961,4.354097,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5565.5836,57.19607,105.4803,5.69E+10,2.20E+10,4.54E+10,3.07E+10,7.48E+10,0.08906028,0.008870333,0.2914329,2.631107,2891.756,5330.166,1.843852,41.43594,4.53337,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5565.736,56.39511,101.6546,6.05E+10,2.37E+10,4.53E+10,2.95E+10,7.69E+10,0.08076721,0.007099652,0.2775225,2.63214,2998.792,5404.743,1.802522,44.92388,4.695932,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5565.8884,57.36426,100.558,6.03E+10,2.39E+10,4.17E+10,2.58E+10,7.36E+10,0.09055908,0.00355261,0.2585102,2.605687,3031.089,5314.716,1.753421,42.36079,4.792071,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.0408,59.6325,101.5767,5.71E+10,2.31E+10,3.63E+10,2.09E+10,6.70E+10,0.1068304,0.001747289,0.2369342,2.559617,3001,5113.775,1.703839,35.50513,4.816984,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.1932,62.93927,108.7071,4.95E+10,1.99E+10,3.25E+10,1.92E+10,5.90E+10,0.1157722,0.002673737,0.2466072,2.505593,2811.042,4847.175,1.726121,30.61052,4.898386,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.3456,68.64221,119.173,4.07E+10,1.63E+10,2.75E+10,1.66E+10,4.91E+10,0.1079008,0.006355727,0.2519573,2.470659,2562.151,4452.201,1.736985,38.97615,4.969372,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.498,73.08083,123.1419,3.73E+10,1.52E+10,2.29E+10,1.28E+10,4.31E+10,0.08449745,0.01047972,0.227647,2.477317,2475.204,4171.91,1.685547,53.06191,4.940104,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.6504,73.01017,123.4359,3.78E+10,1.54E+10,2.35E+10,1.32E+10,4.39E+10,0.06456071,0.01100517,0.2305264,2.519197,2469.329,4175.483,1.691038,59.326,4.771403,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.8028,66.63817,118.4041,4.35E+10,1.71E+10,3.18E+10,2.04E+10,5.46E+10,0.05982037,0.008845688,0.2680592,2.568611,2578.123,4596.772,1.780823,52.99991,4.583127,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5566.9552,59.56615,110.162,5.17E+10,2.00E+10,4.19E+10,2.86E+10,6.85E+10,0.06701573,0.007541505,0.2935308,2.602005,2769.889,5126.518,1.850199,41.24751,4.49274,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5567.1076,57.47753,107.0393,5.49E+10,2.12E+10,4.52E+10,3.11E+10,7.34E+10,0.07657577,0.008569854,0.2973942,2.609914,2847.582,5302.962,1.862289,35.39454,4.519793,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5567.26,57.90184,102.7332,5.80E+10,2.30E+10,4.14E+10,2.61E+10,7.21E+10,0.08279198,0.009377671,0.2645995,2.600251,2970.785,5264.21,1.774623,32.26061,4.511695,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5567.4124,58.61805,100.2669,5.90E+10,2.38E+10,3.79E+10,2.20E+10,6.96E+10,0.08950051,0.008250393,0.2403775,2.573147,3040.016,5200.041,1.710522,30.29397,4.471531,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5567.5648,60.78176,103.0924,5.45E+10,2.21E+10,3.42E+10,1.94E+10,6.36E+10,0.1014935,0.0058796,0.2336335,2.523279,2957.656,5018.001,1.696398,25.72541,4.441664,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5567.7172,63.55162,104.5787,5.06E+10,2.10E+10,2.89E+10,1.49E+10,5.69E+10,0.1185068,0.003212235,0.2065373,2.468594,2914.558,4797.907,1.646243,21.24557,4.395331,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5567.8696,65.93183,105.0258,4.83E+10,2.06E+10,2.48E+10,1.11E+10,5.22E+10,0.1345692,0.001613036,0.1745598,2.440396,2902.21,4624.337,1.593289,20.66575,4.310183,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.022,67.21802,109.3634,4.57E+10,1.91E+10,2.50E+10,1.23E+10,5.06E+10,0.1337122,0.000675748,0.1944081,2.459495,2789.668,4534.57,1.626822,26.6277,4.170437,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.1744,65.27488,113.5077,4.53E+10,1.81E+10,3.08E+10,1.87E+10,5.49E+10,0.1124223,0.000115456,0.2510155,2.511235,2685.538,4673.285,1.740809,37.43795,4.147537,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.3268,62.05367,112.924,4.81E+10,1.87E+10,3.71E+10,2.46E+10,6.21E+10,0.08248901,0.000734408,0.2836749,2.567673,2699.56,4914.375,1.820216,48.34556,4.255873,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.4792,59.14664,106.8385,5.47E+10,2.14E+10,4.11E+10,2.68E+10,6.96E+10,0.05658538,0.003006257,0.2784635,2.615089,2857.428,5156.509,1.805662,59.31261,4.378086,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.6316,55.71684,100.1176,6.27E+10,2.46E+10,4.67E+10,3.03E+10,7.94E+10,0.04639652,0.006876646,0.2757443,2.645189,3046.524,5476.616,1.797327,67.64649,4.448851,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.784,53.11826,95.79014,6.89E+10,2.70E+10,5.17E+10,3.37E+10,8.76E+10,0.05316066,0.009655356,0.277944,2.659129,3183.05,5739.637,1.803267,70.41663,4.459827,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5568.9364,52.15183,93.891,7.18E+10,2.81E+10,5.36E+10,3.49E+10,9.11E+10,0.06290243,0.009978453,0.2769082,2.667018,3246.356,5844.558,1.800342,64.69424,4.439662,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5569.0888,52.05988,93.86096,7.20E+10,2.82E+10,5.40E+10,3.52E+10,9.15E+10,0.06584638,0.00745623,0.2778348,2.669874,3247.373,5854.806,1.80294,51.85671,4.459785,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5569.2412,51.67458,95.58497,7.01E+10,2.71E+10,5.66E+10,3.85E+10,9.27E+10,0.06467623,0.002896802,0.292998,2.664092,3189.399,5898.768,1.850035,41.92881,4.488592,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5569.3936,50.77226,97.20901,6.82E+10,2.60E+10,6.06E+10,4.33E+10,9.53E+10,0.07093251,0.000869878,0.3122737,2.642561,3135.57,6003.846,1.914871,34.14003,4.567871,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5569.546,51.74229,98.45068,6.55E+10,2.50E+10,5.73E+10,4.07E+10,9.07E+10,0.08710527,0.001912267,0.3090858,2.607956,3096.151,5893.933,1.903403,27.9489,4.627579,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5569.6984,54.38765,99.93343,6.16E+10,2.39E+10,4.89E+10,3.30E+10,8.08E+10,0.1069195,0.002976995,0.2893814,2.565802,3050.192,5607.95,1.838309,20.71384,4.729451,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5569.8508,56.72227,102.0547,5.75E+10,2.25E+10,4.29E+10,2.79E+10,7.30E+10,0.1225747,0.003994185,0.2765169,2.524155,2987.124,5375.172,1.799342,15.45563,4.841241,,
2-ANP-2A-RJS,LQC_ParamElast,Barra Velha,5570.0032,58.58686,104.9923,5.35E+10,2.10E+10,3.94E+10,2.54E+10,6.74E+10,0.1306251,0.006627396,0.273912,2.487979,2903.725,5203.73,1.792086,12.74208,4.972025,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5570.1556,58.12734,106.5945,5.19E+10,2.02E+10,4.10E+10,2.75E+10,6.78E+10,0.1377629,0.01221523,0.2880376,2.464713,2859.448,5245.349,1.834468,11.70113,5.02652,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5570.308,54.69742,106.1689,5.35E+10,2.03E+10,4.97E+10,3.62E+10,7.68E+10,0.146488,0.01427663,0.3186865,2.461563,2870.967,5581.184,1.943678,12.59463,4.942167,,
2-ANP-2A-RJS,LQC_ParamElast,Itapema,5570.4604,54.72806,105.1706,5.48E+10,2.09E+10,4.94E+10,3.55E+10,7.72E+10,0.1549897,0.01508291,0.3135215,2.483358,2898.205,5574.307,1.92366,18.38503,4.659088,,
